Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $372.11/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0x9550b309f5808e07e4411330e63c90fc1a9034d9e97711d81a893fe93b811151,14232960,1641786576,1/10/2022 3:49,0x6aac1bc25850dcac441bb2eb14a9d12ac9f0da9a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xb3f77937ce02bdef8f02193ef6a5b5019b260f2e3d7d8d245a51bbc60e216a23,14233000,1641786696,1/10/2022 3:51,0x4c89dcd8238206f7317ce6727da07571277f6af2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x9102996e808b288c69ae55eeb0fb0e038173e79a8fea9b3ccbc96f61d08b54b6,14233023,1641786765,1/10/2022 3:52,0x522e8eb2ec3ba5b08b958ac7143faf255ffa33e2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xe85768200fcb073ee66dc668f5cf7d6f7f8c693f73433f8387b54daffbe834cf,14233069,1641786903,1/10/2022 3:55,0x28233c517116dfe511376dd4c9bd27563fb57609,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xd001d199aeff2c843a010339c3e3f2ac9e03ea89818b807fb2520d797da825a1,14233071,1641786909,1/10/2022 3:55,0x4bd805b6824db2c7605e28933d4852cdf1fd7446,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xf751d2e254441f9115b3ccb7e34dff51b1adda215cadb1d1624b2684b6b65278,14233089,1641786963,1/10/2022 3:56,0x4320cbd95f388906de09e443e9eb867bcad41eb2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x25450e07c772d22caf996830aa005890e0a01ad66656ff58da0a728c8c201c14,14233131,1641787089,1/10/2022 3:58,0x4a890812b43e40a29bdaf902857ae9943ce43341,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x935d749c0dfcbcb3678689bdb64fd1648105392a27e11b001288af19fb1b1409,14233138,1641787110,1/10/2022 3:58,0xa4ac73f7cf533a6602ed3527e391c40fc54d5f91,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xc40b106e9fc759862538855e6a3a05a17b2c1e6729cc9b963029361657f5d0ab,14233196,1641787284,1/10/2022 4:01,0xd3137741763cc0eead8cf7b3bcf9e895b61bfb51,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x910b272fb50b6b19b43350c098aa07b8d3f816ded74c30fd66a5f8d9783d966e,14233204,1641787308,1/10/2022 4:01,0xfecaf0d5551a0a9fcc58d2d30aeaf6f7ea965609,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x87585f4bc21e56783621695bb1a3065253e937038be8d7769d0cfc1ced943f1c,14233239,1641787413,1/10/2022 4:03,0x11780e3dce1c80432443eb09d8547961dd2a8f41,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x101d57c062c3cea01ce9f47e728d8d4f7bb2dda94d1553da008aab079a85968d,14233263,1641787485,1/10/2022 4:04,0xdae3726a97b806f792187a29259a0541fa14823d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x51a6df36472bc02efb9f5ac0c8dd4a509e04fadda17e4e8b1ca3422cb914d713,14233267,1641787497,1/10/2022 4:04,0x6718494ad506b711f815b765c3b351854cb655b0,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x6b270d7956d7237199c7e5a8a7b5a34ac48ba3c08514b2eb61371ed262a9eaed,14233338,1641787710,1/10/2022 4:08,0x2ee25e1f58ad2ae3dede5c9810ee9e8d8bfc2bf6,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x92633cdea7167296af9d03342b37e6a2213808a839790d1c9471a96d89d02198,14233382,1641787842,1/10/2022 4:10,0xefbbf48404fa8977ccf6ae7ecd6d7100c416cc79,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x34bb6feb4e5852b79607248f40ac9fe28399882b86f4972558c76220e0a1f80b,14233383,1641787845,1/10/2022 4:10,0x3355e761f7b3ba2c08ae0ce7b6c821122040ef0a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xa47eb0101d29b8970e04401f92f320f061a845e19f4a4e8f8329432843ca346e,14233407,1641787917,1/10/2022 4:11,0x31c40dec26a231cc1da530b46d7b3874b95d4125,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x491faa112b0327d39bc9e183484c73d16523d7b934555269f861747d09b7925f,14233423,1641787965,1/10/2022 4:12,0xb9b3c7767fe241f68546f1160008b951d84324a2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xf6cc55db60feba99ed8bb872ecd9a5635f6fbb766b8c50114d3f6746b608778a,14233456,1641788064,1/10/2022 4:14,0x9b74d831b6bc4cf39d78eaef324f7f67b1e20638,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xf77b518692ee2d1de8d5012f841b502db6b4a1ad40c49e563157fcfd595d80a5,14233497,1641788187,1/10/2022 4:16,0x3ae5581ff5016eab62cb7224557eea0583ab5f25,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x3dfb6f4e47d4a7b86fa22301261dbd72ae9b7b4291896c6b8bfa26a6a7d3780f,14233504,1641788208,1/10/2022 4:16,0xd99022698a6ca829bcac9670557b7bd8768f3e92,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xeac613e416159082142c4521a8f6cb8c3cdc3c59fdf19303b08560a80b361341,14233526,1641788274,1/10/2022 4:17,0xf5868534806ca202c1fe302ffd95caf9ba3b2bcf,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xfdc548ae7cf8b7e96728ca712bfd096e62a6e4997e753e33c47403bf3042feb9,14233558,1641788370,1/10/2022 4:19,0x5e6a96597f9fe4d4b19bdc0dd05ec76e91bb341f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xeedb6da91c9eaf8a8c0220c342c5a0026ac44c7e145006de86ba5a6feb071611,14233560,1641788376,1/10/2022 4:19,0xb9bbfbcc19f7f1e61ea0841b663640dc0e39a19b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x8ba75c4baec1f81048816f178b59a9d94e6fd608f312627ba97bdca9023026b5,14233562,1641788382,1/10/2022 4:19,0x5e6a96597f9fe4d4b19bdc0dd05ec76e91bb341f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00012626,0.046982609,425.03,,,Approve
0x87cd67004f97b7fa3b37cda39a1c6531c6cb4f2a2e403c926545a6ea55d9e688,14233573,1641788415,1/10/2022 4:20,0xe35d818e5c544a202abe38e9d316aba291cf488b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x2b6caf94420ab8aba7bf161839a731f7b919b52af7b90cbdf6a8779b5e0b80fa,14233622,1641788562,1/10/2022 4:22,0xee8f22d3d8934b5b798377a210a71e9470100d22,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xe6a51b0fc84b5d346f002abbd3be66a8b22270fb8724f3698d5a4993189d241b,14233632,1641788592,1/10/2022 4:23,0x24678d46062a2245fd0126f87d7c37cd279e6129,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xe8ba9b92e251a9f291af1710037c102947726ec0f1d528d3594e6d9349f86d50,14233706,1641788814,1/10/2022 4:26,0xecea5a323b07ad169afc44e3566c02105b1b9c17,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x50e42983f42799221506ba865b681a2434fcc6c1d66d8bb95e145c5bea061337,14233721,1641788859,1/10/2022 4:27,0xecea5a323b07ad169afc44e3566c02105b1b9c17,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00012626,0.046982609,425.03,,,Approve
0xb23ab30c594096ff009314ae8d3eff8f9970a1bc79a1c3a196b500d236095719,14233732,1641788892,1/10/2022 4:28,0x8cfc3d964d26e858d052c2256767c392f6088217,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x59772ed97c8a5d057ebba5165d770ea14a4a3a05cb343f99d96e0fdca61b981a,14233768,1641789000,1/10/2022 4:30,0x4f4450f02a266c89d6d68bb706072ad44c21d44f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x212821199dac38db10ad4aa2a80e59d9421d214b0ca41041c96d58f6b93f9c47,14233771,1641789009,1/10/2022 4:30,0x7cf497a6c9702e6f3f3361a9617ecacb698461a4,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xf66b363f1885370e1d99f074b547b28cc19e87bdadfeeeec0756df7d8dd58e62,14233773,1641789015,1/10/2022 4:30,0x125326b148ded3a5cbbb58a1d071164831be8a8d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x0012ec19de5243c2fa00cc6cff7455cd06a6eaab775ad318b970204b3e4ba173,14233824,1641789168,1/10/2022 4:32,0xb5f889e9e596ed05418189621029b02707bb2884,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x3d00d4926dde27bedaa102aa17e1ef0f725a651de12513d3ea90e6fc92ab5ac8,14233826,1641789174,1/10/2022 4:32,0xf2c3b0e53a9224d041e20b13d4f99b68cf62c5e0,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x51d4696a0d09066f4c5b499495d4cfd9998a6f221a0e361672783a47364a41b4,14233875,1641789321,1/10/2022 4:35,0x816b5e55d41ab5368c84be07125dade79a2ccfc9,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xd253425e6fefcf9921c213dafd6da8a1afe2be41a3583f2502c6e3e2a42c1f31,14233876,1641789324,1/10/2022 4:35,0xf9440a3eac1dd1f41e248ca592c6efa6d6046212,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x84135a051d49fb19d38988e05f81f8b49872267a995975e8bc8a9f5e0f67b00a,14233876,1641789324,1/10/2022 4:35,0x096caa1d19f71716e00809d911db152e25c37edc,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xa24d5e883e27cb5d4687151dcdc179731d28528c67ab74e9d2b22d1ab3d134fd,14233897,1641789387,1/10/2022 4:36,0x42e2841be58513935bfdff6c18aa2fcae31a5175,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x0e868cc7a42507442ef5432c468cd537acfb081a56f77595c36f9c66d2df15f4,14233918,1641789450,1/10/2022 4:37,0xf3183ce0247816ac7de96de742a77c56b2d21f03,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x33ea0a38aa9733dcf268f95632c1f67afcb6ce58d2c7eca6968d658ef0c69b6e,14233936,1641789504,1/10/2022 4:38,0xb22ae03046152173cc984f06c60c729a42a9bee9,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.000266712,0.099246202,425.03,,,Approve
0x1f74dc71ac7ee7a20d490d0924ca6c3da535dc76f6e2dff81b17ec2d5348c1d3,14233965,1641789591,1/10/2022 4:39,0xad95ea143748557b99dd5a54274551ef5eaf27d4,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x39180516bdb46d882f563c0bd21b897e6c020792bc92ca8a871551cf8277d3ed,14234001,1641789699,1/10/2022 4:41,0x6c96a234d110349bd841feac25971f3b7a9370b7,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x852428e821fe04fdd10802cc6ba5b583a0302ef341eb1fd6c8704cc89bdc7093,14234045,1641789831,1/10/2022 4:43,0x8841dc7344832e9a35b02e87b9bfe78a1ad9e435,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xec330c1ad765fc6b758b2997eb25bf89e7b9d3937ee1e6ee4ce5a5bf4d3cfd04,14234073,1641789915,1/10/2022 4:45,0xbe9751723599e7ec6c64fd550e279f27fbc81e46,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x80c87b99b5d9e8ae15faf1e90248613075640d24972bee97f4d76b5c73774ffd,14234090,1641789966,1/10/2022 4:46,0x363e44430cbe6248e229843c6bae948f084c0a88,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x0aa0dbbd7c4225ab584c61d5783ac1976fe55bdb2bb8e1719415b5117225a27c,14234090,1641789966,1/10/2022 4:46,0x30e7e5eb11b86a0a11de0a3954ac7f9834c958b7,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xfe2a25f4a4ceb89a74003cfeb78e2a1cfa02ed2cd1e2c224c35dbe15265ccedd,14234132,1641790092,1/10/2022 4:48,0xe98dc2f5ad89fbe4b491c5e9cc78e2dbed516b78,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x6667c0aab177aa0e1e6e97c3a5ca1d9c89c016123dc5dc34eb0e33d7a5ce293c,14234141,1641790119,1/10/2022 4:48,0x9d3c511223b089e2e4758e18fe53d53deef7cc67,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x989b442fc5e363254c41ece804095f7a60c9ca48312e525a1879eb15b764f393,14234166,1641790194,1/10/2022 4:49,0x6634867f01eed312b51d3515a577ce21704f2016,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x80fbeca71b84e3e2957af62f5eabd374760b8add92d1f7deab734356554e4cfc,14234210,1641790326,1/10/2022 4:52,0x464b43faf3c36468096c937cbc896c22f6bae620,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xec9c4d6fea9413247dfe8a7e50b9a31b1281ce55433da11c6fe951ce2f9d4cd9,14234221,1641790359,1/10/2022 4:52,0xf371a4ae49f7e822a25314d48f33278724ad9de1,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x14a3eb831abb53be7746ea2f779f6d4e67b53fa2844e91ada885b7aae46c570e,14234235,1641790401,1/10/2022 4:53,0xb17569d2cae55a9eb21395d25116385eae309c5d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x79f687520bda9ac22558b50fd7b74edc80c8a9a274368cb5652962d88fab5200,14234242,1641790422,1/10/2022 4:53,0x348c7e19fffb69fd9217c7296944e12cf77a996b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x87b922fe4ccd6c34e0cdca0b346c4e427ee6d91aed9ea5cde9e4ed595b4fe4b1,14234282,1641790542,1/10/2022 4:55,0x73187fdffc76559cbebe05d6258af35d64b67743,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xffc2b1fa5aaee8e23c23b4671e3dad13fa1189d729a4d334c3dc7b6c8d7f7dd8,14234298,1641790590,1/10/2022 4:56,0xeeeacfdd9a47ffadb2235dd21a7dd122eb4de9ab,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x0ae14885730d21b8f7c1e9112d0d71c94b11a43ebd1119698f054a567abebd25,14234329,1641790683,1/10/2022 4:58,0xefcc5406d1354d668a25a418629cd83c2d185aea,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xb8928c7b89fa4d1c8fe7956a6f0d7b8951f47b35884bb33654ec1c72f6f9a195,14234335,1641790701,1/10/2022 4:58,0x286476ec93f743c7fa8018be31fb77555ffe0847,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xe474d3348c2cc28f0c5850bae317655a989c649677e299efd96d310dafb0a389,14234337,1641790707,1/10/2022 4:58,0xe14b74214082a0ac923c0c1d045c1d8042709a90,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xee9fea7ff3829c695835ea87d72df46740e93d5c888782356d68a99b58bfa1c4,14234381,1641790839,1/10/2022 5:00,0xf0d22c98bb362ab8c38ae4098ba9088c988ff52c,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x4320619da07518f80e5c567b50d54d5292a81cc0987a8105ec52ff9f8d3b6bd6,14234386,1641790854,1/10/2022 5:00,0x47033ecfe823eef042f9baab15e9e5fa5f28d43a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xf9a274387ba701652e718d67f0e68a5c5bd6fbaf9f68965af4aa7aa1dcb21917,14234437,1641791007,1/10/2022 5:03,0xe68d9c96c5a06b91ab5099e3f90ae4da7b8e8ede,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x09e7e506a95c47f4406d61cc457278db79328f30bec78becb8bcb4058c359af1,14234486,1641791154,1/10/2022 5:05,0xaa13b3e71db9f31c6f333103bc784e6ba6d8b3e1,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x39335a3af7074d0f7e953e115efd3a29bf706098ecdbad0c37e5bb66cbcb9a3e,14234496,1641791184,1/10/2022 5:06,0x1afa957fea269e99dd0ed7bfcc790434b90388b6,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.000293383,0.109170823,425.03,,,Approve
0x9fca89f47e4a0f5188489f581ea052eaeb4be79a4a28e3cd7e47ecde92f99c1c,14234531,1641791289,1/10/2022 5:08,0xf406c3df4e5885b18ee0fd63eb5efced6cfa881d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xdfdfa9b567bbd3a141d54a641419b7bcc100818bd3d2c621f26a9001bb146e6f,14234538,1641791310,1/10/2022 5:08,0x261de6fbf2cc03aff9a536ee8b0eff86c9132bc1,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x9d7ef02cf6453d7a6f8c996e56b1764bf02b5d0483b14c11cc21089c48bf63ac,14234567,1641791397,1/10/2022 5:09,0xd3b883e92cf00b7d6b47bf86273207ef9a234be2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x7346ef2ec8d5dc5d982f8fdd37079680219ef0f93f3a984dbd101379059dd1b0,14234583,1641791445,1/10/2022 5:10,0xc63cf58b68bf64bdb5314c9304fff8fb77592530,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x397d5b80e5a89174dce153c847187540765be73fd66b0affc802492164a38670,14234603,1641791505,1/10/2022 5:11,0x8cc559240c6b111171b9e578e468908a78f0c456,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x6d281a9d88cd8eff072d1bfcfa923ca05fac884fdc587e4001cd80b03e349323,14234614,1641791538,1/10/2022 5:12,0xecdc1b6801732c1f0f672898947d329562cace45,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x66f361c25197d95632711d7490ca55154df5804d292bdc0faf34747584d97cd0,14234654,1641791658,1/10/2022 5:14,0x20f2f6fd68652413aa54272203acb72a04eeebd2,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x2d36666957801a464057393365bdccecaa13cfad40333119a965660481f3cf1d,14234680,1641791736,1/10/2022 5:15,0x9cd67d6f8c7696c33bde34916c305b21acf62042,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x20709bc30d048e6f0225f41bf10de3986609ea7ee705d000e30ddc859582a9a4,14234680,1641791736,1/10/2022 5:15,0x70bbb01e587ee2c7f2372632ed35e98286c9e9a9,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xec4c688d848159ca7c85d54da4f69cd5a968fed9d96fd5cf5b8e5791a8544369,14234718,1641791850,1/10/2022 5:17,0x40aac259eddfda6e367b28478ed23d72052a9031,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x164790734737423b38df152e7af674a27c73d9ffa33834d813d63ab2cded84c9,14234779,1641792033,1/10/2022 5:20,0x8c47bfed6a99db3eec412bcb973eca763242c08a,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x3e3814a8d95efebe6151bc558316195334991c23708fcfc72998c1a2a99185f2,14234781,1641792039,1/10/2022 5:20,0xa3f17ec5e29d4578f7f282fbaebc9efe34b4a7d3,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x120ab33eae405be4bb356d17272d862fa9acc7953848e0dd35beff2d31cd401a,14234787,1641792057,1/10/2022 5:20,0x1e09c8ef31903f4e68b472983ec7a305522a9b84,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x63774b425fb4477d8da767d2bdeeca3da979dc44106b0ca0cee30d557d67ab12,14234789,1641792063,1/10/2022 5:21,0x84d9dbd0fb282f3884bb663fe4febbceb046440b,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xe0bef9cc75a29bd145dd7fbdb5be45dfc21fa4d150572175f647f01e90295599,14234834,1641792198,1/10/2022 5:23,0x5c64461798fe85f4fa768755767c9d920a3cc791,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x24594dcd5de8e95dec3dea4f024b39df8daf6c87ed207fbc48680b3ddf500690,14234847,1641792237,1/10/2022 5:23,0xec4317dd6d90c83777d809a69eb5079352fe76b3,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x572f9384ff163ecb067ec552063ebe3f0a73a71b084e3f853f0156d35517ef49,14234926,1641792474,1/10/2022 5:27,0xac4d421512fb2037ddd130bef9a58648052c3abb,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xb638c246dd529baaa69102ab2b50e67782e03036d7fa32856bb157edb4fad2a1,14234976,1641792624,1/10/2022 5:30,0x46a9a96f9ab3a2e786ec56cb1b38fc48a915d95f,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x172c2873283fc4e4fae806b1d56f42e10a702de634bb438f31e3733296cbea06,14234984,1641792648,1/10/2022 5:30,0xb79252042f6639d02025ec881d52434cbe8cfb70,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xa1c269aa44adffcb295bdb5a77508faa7c2399fb49d04f75d324115945733b91,14234996,1641792684,1/10/2022 5:31,0xe759c4ddefe5ad592b2875ff6b2f4333ff5f117d,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x986d02110050f154dea6c39a29cae1e430b7f95ca4c1b3a91d935ec93c5525a4,14235003,1641792705,1/10/2022 5:31,0x476d20cbba6dd37c828558aa104ae3fd2b34387e,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x2de08c42ed56bc0c3d45e1259818e395cfa6a9cf7b00736fdb7d3a3467a1da9d,14235009,1641792723,1/10/2022 5:32,0x90209ec83262b85bb11ca11bb995ef09eeb059ce,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0xc16a95a3525feeb1923204afa16aa30b83711e3a92fb5b2bdc04ea79bcf3d3f3,14235033,1641792795,1/10/2022 5:33,0x866bd314408787c8761e15879ff9eefc371a71c5,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x5ab02c88a43013bee2ce17eda612b1d7895a72fcc5bc55595b96b146f0219d42,14235033,1641792795,1/10/2022 5:33,0x0201c977d8db6993922427fc2b4c2b628dc6b9bc,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00022226,0.082705169,425.03,,,Approve
0x45b805fadedea1036c54f9c00a3b8da0254fd34474e778558fb2abb44a866c60,14235038,1641792810,1/10/2022 5:33,0xa6be40918f5b118191c4d7f76d3e1e351c2ef6a1,0x0999ba9aea33dca5b615ffc9f8f88d260eab74f1,,0,0,0,0.00029347,0.109203122,425.03,,,Transfer
